name_model,classifier,run,accuracy,sensitivity,specificity,precision,recall,f1,kappa
LogisticRegression_18,LogisticRegression,18,0.7272727272727273,0.7391304347826086,0.7142857142857143,0.7391304347826086,0.7391304347826086,0.7391304347826085,0.45341614906832306
LogisticRegression_19,LogisticRegression,19,0.7272727272727273,0.8695652173913043,0.5714285714285714,0.6896551724137931,0.8695652173913043,0.7692307692307693,0.44654088050314467
LogisticRegression_20,LogisticRegression,20,0.9090909090909091,0.9130434782608695,0.9047619047619048,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.8178053830227743
KNeighborsClassifier_1,KNeighborsClassifier,1,0.6363636363636364,0.34782608695652173,0.9523809523809523,0.8888888888888888,0.34782608695652173,0.5,0.2917505030181087
KNeighborsClassifier_2,KNeighborsClassifier,2,0.6818181818181818,0.4782608695652174,0.9047619047619048,0.8461538461538461,0.4782608695652174,0.6111111111111112,0.3752535496957402
KNeighborsClassifier_3,KNeighborsClassifier,3,0.5909090909090909,0.30434782608695654,0.9047619047619048,0.7777777777777778,0.30434782608695654,0.43750000000000006,0.20321931589537234
KNeighborsClassifier_4,KNeighborsClassifier,4,0.75,0.5217391304347826,1.0,1.0,0.5217391304347826,0.6857142857142856,0.5101214574898786
KNeighborsClassifier_5,KNeighborsClassifier,5,0.75,0.5217391304347826,1.0,1.0,0.5217391304347826,0.6857142857142856,0.5101214574898786
KNeighborsClassifier_6,KNeighborsClassifier,6,0.5909090909090909,0.2608695652173913,0.9523809523809523,0.8571428571428571,0.2608695652173913,0.4,0.20641282565130262
KNeighborsClassifier_7,KNeighborsClassifier,7,0.6136363636363636,0.30434782608695654,0.9523809523809523,0.875,0.30434782608695654,0.4516129032258065,0.2489959839357429
KNeighborsClassifier_8,KNeighborsClassifier,8,0.6590909090909091,0.43478260869565216,0.9047619047619048,0.8333333333333334,0.43478260869565216,0.5714285714285714,0.33198380566801616
KNeighborsClassifier_9,KNeighborsClassifier,9,0.7727272727272727,0.6086956521739131,0.9523809523809523,0.9333333333333333,0.6086956521739131,0.7368421052631579,0.5519348268839104
KNeighborsClassifier_10,KNeighborsClassifier,10,0.5909090909090909,0.2608695652173913,0.9523809523809523,0.8571428571428571,0.2608695652173913,0.4,0.20641282565130262
KNeighborsClassifier_11,KNeighborsClassifier,11,0.6136363636363636,0.2608695652173913,1.0,1.0,0.2608695652173913,0.41379310344827586,0.25199999999999995
KNeighborsClassifier_12,KNeighborsClassifier,12,0.6590909090909091,0.43478260869565216,0.9047619047619048,0.8333333333333334,0.43478260869565216,0.5714285714285714,0.33198380566801616
KNeighborsClassifier_13,KNeighborsClassifier,13,0.6818181818181818,0.43478260869565216,0.9523809523809523,0.9090909090909091,0.43478260869565216,0.5882352941176471,0.37777777777777766
KNeighborsClassifier_14,KNeighborsClassifier,14,0.7272727272727273,0.5217391304347826,0.9523809523809523,0.9230769230769231,0.5217391304347826,0.6666666666666667,0.46450304259634884
