name_model,classifier,run,accuracy,sensitivity,specificity,precision,recall,f1,kappa
top5_KNeighborsClassifier_voting_models_13,KNeighborsClassifier,13,0.6818181818181818,0.43478260869565216,0.9523809523809523,0.9090909090909091,0.43478260869565216,0.5882352941176471,0.37777777777777766
top5_KNeighborsClassifier_voting_models_14,KNeighborsClassifier,14,0.7272727272727273,0.5217391304347826,0.9523809523809523,0.9230769230769231,0.5217391304347826,0.6666666666666667,0.46450304259634884
top5_KNeighborsClassifier_voting_models_15,KNeighborsClassifier,15,0.6590909090909091,0.391304347826087,0.9523809523809523,0.9,0.391304347826087,0.5454545454545454,0.3346774193548386
top5_KNeighborsClassifier_voting_models_16,KNeighborsClassifier,16,0.6363636363636364,0.43478260869565216,0.8571428571428571,0.7692307692307693,0.43478260869565216,0.5555555555555555,0.28600405679513174
top5_KNeighborsClassifier_voting_models_17,KNeighborsClassifier,17,0.75,0.5217391304347826,1.0,1.0,0.5217391304347826,0.6857142857142856,0.5101214574898786
top5_KNeighborsClassifier_voting_models_18,KNeighborsClassifier,18,0.7272727272727273,0.5652173913043478,0.9047619047619048,0.8666666666666667,0.5652173913043478,0.6842105263157895,0.46232179226069253
top5_KNeighborsClassifier_voting_models_19,KNeighborsClassifier,19,0.6363636363636364,0.34782608695652173,0.9523809523809523,0.8888888888888888,0.34782608695652173,0.5,0.2917505030181087
top5_KNeighborsClassifier_voting_models_20,KNeighborsClassifier,20,0.6590909090909091,0.43478260869565216,0.9047619047619048,0.8333333333333334,0.43478260869565216,0.5714285714285714,0.33198380566801616
top5_LinearDiscriminantAnalysis_voting_models_1,LinearDiscriminantAnalysis,1,0.8181818181818182,0.7391304347826086,0.9047619047619048,0.8947368421052632,0.7391304347826086,0.8095238095238095,0.6386036960985627
top5_LinearDiscriminantAnalysis_voting_models_2,LinearDiscriminantAnalysis,2,0.7954545454545454,0.7391304347826086,0.8571428571428571,0.85,0.7391304347826086,0.7906976744186046,0.5925925925925926
top5_LinearDiscriminantAnalysis_voting_models_3,LinearDiscriminantAnalysis,3,0.7954545454545454,0.7391304347826086,0.8571428571428571,0.85,0.7391304347826086,0.7906976744186046,0.5925925925925926
top5_LinearDiscriminantAnalysis_voting_models_4,LinearDiscriminantAnalysis,4,0.8863636363636364,0.8695652173913043,0.9047619047619048,0.9090909090909091,0.8695652173913043,0.888888888888889,0.7727272727272727
top5_LinearDiscriminantAnalysis_voting_models_5,LinearDiscriminantAnalysis,5,0.9318181818181818,0.8695652173913043,1.0,1.0,0.8695652173913043,0.9302325581395349,0.8641975308641975
top5_LinearDiscriminantAnalysis_voting_models_6,LinearDiscriminantAnalysis,6,0.8409090909090909,0.782608695652174,0.9047619047619048,0.9,0.782608695652174,0.8372093023255814,0.683127572016461
top5_LinearDiscriminantAnalysis_voting_models_7,LinearDiscriminantAnalysis,7,0.8409090909090909,0.8260869565217391,0.8571428571428571,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.6818181818181819
top5_LinearDiscriminantAnalysis_voting_models_8,LinearDiscriminantAnalysis,8,0.8863636363636364,0.8260869565217391,0.9523809523809523,0.95,0.8260869565217391,0.8837209302325583,0.7736625514403292
top5_LinearDiscriminantAnalysis_voting_models_9,LinearDiscriminantAnalysis,9,0.8863636363636364,0.8260869565217391,0.9523809523809523,0.95,0.8260869565217391,0.8837209302325583,0.7736625514403292
top5_LinearDiscriminantAnalysis_voting_models_10,LinearDiscriminantAnalysis,10,0.75,0.5652173913043478,0.9523809523809523,0.9285714285714286,0.5652173913043478,0.7027027027027025,0.5081300813008129
top5_LinearDiscriminantAnalysis_voting_models_11,LinearDiscriminantAnalysis,11,0.7954545454545454,0.6521739130434783,0.9523809523809523,0.9375,0.6521739130434783,0.7692307692307693,0.5959183673469387
top5_LinearDiscriminantAnalysis_voting_models_12,LinearDiscriminantAnalysis,12,0.8409090909090909,0.8260869565217391,0.8571428571428571,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.6818181818181819
top5_LinearDiscriminantAnalysis_voting_models_13,LinearDiscriminantAnalysis,13,0.9090909090909091,0.9130434782608695,0.9047619047619048,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.8178053830227743
top5_LinearDiscriminantAnalysis_voting_models_14,LinearDiscriminantAnalysis,14,0.7954545454545454,0.6521739130434783,0.9523809523809523,0.9375,0.6521739130434783,0.7692307692307693,0.5959183673469387
top5_LinearDiscriminantAnalysis_voting_models_15,LinearDiscriminantAnalysis,15,0.7954545454545454,0.6956521739130435,0.9047619047619048,0.8888888888888888,0.6956521739130435,0.7804878048780488,0.5942622950819672
top5_LinearDiscriminantAnalysis_voting_models_16,LinearDiscriminantAnalysis,16,0.8409090909090909,0.8695652173913043,0.8095238095238095,0.8333333333333334,0.8695652173913043,0.851063829787234,0.6804979253112035
top5_LinearDiscriminantAnalysis_voting_models_17,LinearDiscriminantAnalysis,17,0.7954545454545454,0.6521739130434783,0.9523809523809523,0.9375,0.6521739130434783,0.7692307692307693,0.5959183673469387
top5_LinearDiscriminantAnalysis_voting_models_18,LinearDiscriminantAnalysis,18,0.7954545454545454,0.782608695652174,0.8095238095238095,0.8181818181818182,0.782608695652174,0.8,0.5909090909090908
top5_LinearDiscriminantAnalysis_voting_models_19,LinearDiscriminantAnalysis,19,0.7727272727272727,0.782608695652174,0.7619047619047619,0.782608695652174,0.782608695652174,0.782608695652174,0.5445134575569358
