name_model,classifier,run,task,accuracy,sensitivity,specificity,precision,recall,f1,kappa
DecisionTreeClassifier_6_14,DecisionTreeClassifier,6,14,0.7727272727272727,0.6086956521739131,0.9523809523809523,0.9333333333333333,0.6086956521739131,0.7368421052631579,0.5519348268839104
DecisionTreeClassifier_7_14,DecisionTreeClassifier,7,14,0.5227272727272727,0.4782608695652174,0.5714285714285714,0.55,0.4782608695652174,0.5116279069767442,0.04938271604938277
DecisionTreeClassifier_8_14,DecisionTreeClassifier,8,14,0.7272727272727273,0.5217391304347826,0.9523809523809523,0.9230769230769231,0.5217391304347826,0.6666666666666667,0.46450304259634884
DecisionTreeClassifier_9_14,DecisionTreeClassifier,9,14,0.6590909090909091,0.7391304347826086,0.5714285714285714,0.6538461538461539,0.7391304347826086,0.693877551020408,0.31249999999999994
DecisionTreeClassifier_10_14,DecisionTreeClassifier,10,14,0.6590909090909091,0.8260869565217391,0.47619047619047616,0.6333333333333333,0.8260869565217391,0.7169811320754716,0.3067226890756302
DecisionTreeClassifier_11_14,DecisionTreeClassifier,11,14,0.75,0.5217391304347826,1.0,1.0,0.5217391304347826,0.6857142857142856,0.5101214574898786
DecisionTreeClassifier_12_14,DecisionTreeClassifier,12,14,0.6818181818181818,0.4782608695652174,0.9047619047619048,0.8461538461538461,0.4782608695652174,0.6111111111111112,0.3752535496957402
DecisionTreeClassifier_13_14,DecisionTreeClassifier,13,14,0.7045454545454546,0.5217391304347826,0.9047619047619048,0.8571428571428571,0.5217391304347826,0.6486486486486486,0.41869918699187
DecisionTreeClassifier_14_14,DecisionTreeClassifier,14,14,0.6590909090909091,0.6086956521739131,0.7142857142857143,0.7,0.6086956521739131,0.6511627906976744,0.32098765432098764
DecisionTreeClassifier_15_14,DecisionTreeClassifier,15,14,0.6136363636363636,0.6086956521739131,0.6190476190476191,0.6363636363636364,0.6086956521739131,0.6222222222222223,0.2272727272727273
DecisionTreeClassifier_16_14,DecisionTreeClassifier,16,14,0.6363636363636364,0.782608695652174,0.47619047619047616,0.6206896551724138,0.782608695652174,0.6923076923076923,0.26205450733752617
DecisionTreeClassifier_17_14,DecisionTreeClassifier,17,14,0.6818181818181818,0.7391304347826086,0.6190476190476191,0.68,0.7391304347826086,0.7083333333333334,0.3596673596673595
DecisionTreeClassifier_18_14,DecisionTreeClassifier,18,14,0.7045454545454546,0.6956521739130435,0.7142857142857143,0.7272727272727273,0.6956521739130435,0.711111111111111,0.40909090909090917
DecisionTreeClassifier_19_14,DecisionTreeClassifier,19,14,0.7045454545454546,0.6521739130434783,0.7619047619047619,0.75,0.6521739130434783,0.6976744186046512,0.4115226337448561
DecisionTreeClassifier_20_14,DecisionTreeClassifier,20,14,0.75,0.782608695652174,0.7142857142857143,0.75,0.782608695652174,0.7659574468085107,0.49792531120331956
MLPClassifier_1_14,MLPClassifier,1,14,0.6818181818181818,0.5217391304347826,0.8571428571428571,0.8,0.5217391304347826,0.6315789473684211,0.37270875763747446
MLPClassifier_2_14,MLPClassifier,2,14,0.7045454545454546,0.5652173913043478,0.8571428571428571,0.8125,0.5652173913043478,0.6666666666666667,0.416326530612245
MLPClassifier_3_14,MLPClassifier,3,14,0.7045454545454546,0.782608695652174,0.6190476190476191,0.6923076923076923,0.782608695652174,0.7346938775510203,0.4041666666666668
MLPClassifier_4_14,MLPClassifier,4,14,0.6136363636363636,0.6521739130434783,0.5714285714285714,0.625,0.6521739130434783,0.6382978723404256,0.2240663900414939
MLPClassifier_5_14,MLPClassifier,5,14,0.7272727272727273,0.6521739130434783,0.8095238095238095,0.7894736842105263,0.6521739130434783,0.7142857142857143,0.457905544147844
MLPClassifier_6_14,MLPClassifier,6,14,0.8181818181818182,0.782608695652174,0.8571428571428571,0.8571428571428571,0.782608695652174,0.8181818181818182,0.6371134020618558
MLPClassifier_7_14,MLPClassifier,7,14,0.5681818181818182,0.5217391304347826,0.6190476190476191,0.6,0.5217391304347826,0.5581395348837209,0.13991769547325122
MLPClassifier_8_14,MLPClassifier,8,14,0.75,0.6521739130434783,0.8571428571428571,0.8333333333333334,0.6521739130434783,0.7317073170731708,0.5040983606557377
MLPClassifier_9_14,MLPClassifier,9,14,0.6818181818181818,0.6086956521739131,0.7619047619047619,0.7368421052631579,0.6086956521739131,0.6666666666666666,0.3675564681724845
MLPClassifier_10_14,MLPClassifier,10,14,0.7954545454545454,0.6521739130434783,0.9523809523809523,0.9375,0.6521739130434783,0.7692307692307693,0.5959183673469387
MLPClassifier_11_14,MLPClassifier,11,14,0.6363636363636364,0.6521739130434783,0.6190476190476191,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.27122153209109734
MLPClassifier_12_14,MLPClassifier,12,14,0.7727272727272727,0.6956521739130435,0.8571428571428571,0.8421052631578947,0.6956521739130435,0.761904761904762,0.5482546201232033
MLPClassifier_13_14,MLPClassifier,13,14,0.7954545454545454,0.7391304347826086,0.8571428571428571,0.85,0.7391304347826086,0.7906976744186046,0.5925925925925926
MLPClassifier_14_14,MLPClassifier,14,14,0.75,0.6521739130434783,0.8571428571428571,0.8333333333333334,0.6521739130434783,0.7317073170731708,0.5040983606557377
MLPClassifier_15_14,MLPClassifier,15,14,0.7272727272727273,0.5652173913043478,0.9047619047619048,0.8666666666666667,0.5652173913043478,0.6842105263157895,0.46232179226069253
MLPClassifier_16_14,MLPClassifier,16,14,0.6590909090909091,0.5217391304347826,0.8095238095238095,0.75,0.5217391304347826,0.6153846153846153,0.32653061224489793
MLPClassifier_17_14,MLPClassifier,17,14,0.6363636363636364,0.6086956521739131,0.6666666666666666,0.6666666666666666,0.6086956521739131,0.6363636363636365,0.27422680412371137
MLPClassifier_18_14,MLPClassifier,18,14,0.5454545454545454,0.6521739130434783,0.42857142857142855,0.5555555555555556,0.6521739130434783,0.6,0.081419624217119
MLPClassifier_19_14,MLPClassifier,19,14,0.5227272727272727,1.0,0.0,0.5227272727272727,1.0,0.6865671641791045,0.0
MLPClassifier_20_14,MLPClassifier,20,14,0.6818181818181818,0.6956521739130435,0.6666666666666666,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.3623188405797101
XGBClassifier_1_14,XGBClassifier,1,14,0.6590909090909091,0.6956521739130435,0.6190476190476191,0.6666666666666666,0.6956521739130435,0.6808510638297872,0.31535269709543573
XGBClassifier_2_14,XGBClassifier,2,14,0.5681818181818182,0.5652173913043478,0.5714285714285714,0.5909090909090909,0.5652173913043478,0.5777777777777778,0.13636363636363646
XGBClassifier_3_14,XGBClassifier,3,14,0.6590909090909091,0.7391304347826086,0.5714285714285714,0.6538461538461539,0.7391304347826086,0.693877551020408,0.31249999999999994
XGBClassifier_4_14,XGBClassifier,4,14,0.5909090909090909,0.6956521739130435,0.47619047619047616,0.5925925925925926,0.6956521739130435,0.6399999999999999,0.17327766179540724
XGBClassifier_5_14,XGBClassifier,5,14,0.6136363636363636,0.6956521739130435,0.5238095238095238,0.6153846153846154,0.6956521739130435,0.6530612244897959,0.22083333333333338
XGBClassifier_6_14,XGBClassifier,6,14,0.6818181818181818,0.6521739130434783,0.7142857142857143,0.7142857142857143,0.6521739130434783,0.6818181818181819,0.3649484536082474
XGBClassifier_7_14,XGBClassifier,7,14,0.5681818181818182,0.6521739130434783,0.47619047619047616,0.5769230769230769,0.6521739130434783,0.6122448979591837,0.1291666666666668
XGBClassifier_8_14,XGBClassifier,8,14,0.6590909090909091,0.6086956521739131,0.7142857142857143,0.7,0.6086956521739131,0.6511627906976744,0.32098765432098764
XGBClassifier_9_14,XGBClassifier,9,14,0.7045454545454546,0.8260869565217391,0.5714285714285714,0.6785714285714286,0.8260869565217391,0.7450980392156864,0.40167364016736407
XGBClassifier_10_14,XGBClassifier,10,14,0.7272727272727273,0.6956521739130435,0.7619047619047619,0.7619047619047619,0.6956521739130435,0.7272727272727272,0.4556701030927836
XGBClassifier_11_14,XGBClassifier,11,14,0.6590909090909091,0.6521739130434783,0.6666666666666666,0.6818181818181818,0.6521739130434783,0.6666666666666666,0.3181818181818181
XGBClassifier_12_14,XGBClassifier,12,14,0.7272727272727273,0.782608695652174,0.6666666666666666,0.72,0.782608695652174,0.7499999999999999,0.45114345114345117
XGBClassifier_13_14,XGBClassifier,13,14,0.6136363636363636,0.6086956521739131,0.6190476190476191,0.6363636363636364,0.6086956521739131,0.6222222222222223,0.2272727272727273
XGBClassifier_14_14,XGBClassifier,14,14,0.75,0.6956521739130435,0.8095238095238095,0.8,0.6956521739130435,0.7441860465116279,0.5020576131687243
XGBClassifier_15_14,XGBClassifier,15,14,0.5909090909090909,0.5652173913043478,0.6190476190476191,0.6190476190476191,0.5652173913043478,0.5909090909090909,0.18350515463917538
XGBClassifier_16_14,XGBClassifier,16,14,0.6136363636363636,0.6086956521739131,0.6190476190476191,0.6363636363636364,0.6086956521739131,0.6222222222222223,0.2272727272727273
XGBClassifier_17_14,XGBClassifier,17,14,0.5681818181818182,0.7391304347826086,0.38095238095238093,0.5666666666666667,0.7391304347826086,0.6415094339622641,0.12184873949579847
XGBClassifier_18_14,XGBClassifier,18,14,0.6136363636363636,0.6521739130434783,0.5714285714285714,0.625,0.6521739130434783,0.6382978723404256,0.2240663900414939
XGBClassifier_19_14,XGBClassifier,19,14,0.5909090909090909,0.6086956521739131,0.5714285714285714,0.6086956521739131,0.6086956521739131,0.6086956521739131,0.1801242236024846
XGBClassifier_20_14,XGBClassifier,20,14,0.7272727272727273,0.8260869565217391,0.6190476190476191,0.7037037037037037,0.8260869565217391,0.76,0.4488517745302715
AdaBoostClassifier_1_14,AdaBoostClassifier,1,14,0.7045454545454546,0.6956521739130435,0.7142857142857143,0.7272727272727273,0.6956521739130435,0.711111111111111,0.40909090909090917
AdaBoostClassifier_2_14,AdaBoostClassifier,2,14,0.6818181818181818,0.6086956521739131,0.7619047619047619,0.7368421052631579,0.6086956521739131,0.6666666666666666,0.3675564681724845
AdaBoostClassifier_3_14,AdaBoostClassifier,3,14,0.6363636363636364,0.8260869565217391,0.42857142857142855,0.6129032258064516,0.8260869565217391,0.7037037037037037,0.2589473684210527
AdaBoostClassifier_4_14,AdaBoostClassifier,4,14,0.6363636363636364,0.7391304347826086,0.5238095238095238,0.6296296296296297,0.7391304347826086,0.68,0.26513569937369524
AdaBoostClassifier_5_14,AdaBoostClassifier,5,14,0.6818181818181818,0.6086956521739131,0.7619047619047619,0.7368421052631579,0.6086956521739131,0.6666666666666666,0.3675564681724845
AdaBoostClassifier_6_14,AdaBoostClassifier,6,14,0.6590909090909091,0.391304347826087,0.9523809523809523,0.9,0.391304347826087,0.5454545454545454,0.3346774193548386
AdaBoostClassifier_7_14,AdaBoostClassifier,7,14,0.6136363636363636,0.6521739130434783,0.5714285714285714,0.625,0.6521739130434783,0.6382978723404256,0.2240663900414939
AdaBoostClassifier_8_14,AdaBoostClassifier,8,14,0.75,0.7391304347826086,0.7619047619047619,0.7727272727272727,0.7391304347826086,0.7555555555555555,0.5
AdaBoostClassifier_9_14,AdaBoostClassifier,9,14,0.5454545454545454,0.6086956521739131,0.47619047619047616,0.56,0.6086956521739131,0.5833333333333334,0.08523908523908512
AdaBoostClassifier_10_14,AdaBoostClassifier,10,14,0.7954545454545454,0.6521739130434783,0.9523809523809523,0.9375,0.6521739130434783,0.7692307692307693,0.5959183673469387
AdaBoostClassifier_11_14,AdaBoostClassifier,11,14,0.7045454545454546,0.5652173913043478,0.8571428571428571,0.8125,0.5652173913043478,0.6666666666666667,0.416326530612245
AdaBoostClassifier_12_14,AdaBoostClassifier,12,14,0.6363636363636364,0.7391304347826086,0.5238095238095238,0.6296296296296297,0.7391304347826086,0.68,0.26513569937369524
AdaBoostClassifier_13_14,AdaBoostClassifier,13,14,0.7045454545454546,0.6086956521739131,0.8095238095238095,0.7777777777777778,0.6086956521739131,0.6829268292682927,0.41393442622950827
AdaBoostClassifier_14_14,AdaBoostClassifier,14,14,0.6590909090909091,0.6956521739130435,0.6190476190476191,0.6666666666666666,0.6956521739130435,0.6808510638297872,0.31535269709543573
AdaBoostClassifier_15_14,AdaBoostClassifier,15,14,0.6590909090909091,0.5652173913043478,0.7619047619047619,0.7222222222222222,0.5652173913043478,0.6341463414634146,0.3237704918032786
AdaBoostClassifier_16_14,AdaBoostClassifier,16,14,0.6136363636363636,0.5217391304347826,0.7142857142857143,0.6666666666666666,0.5217391304347826,0.5853658536585366,0.2336065573770492
AdaBoostClassifier_17_14,AdaBoostClassifier,17,14,0.6590909090909091,0.6956521739130435,0.6190476190476191,0.6666666666666666,0.6956521739130435,0.6808510638297872,0.31535269709543573
AdaBoostClassifier_18_14,AdaBoostClassifier,18,14,0.6136363636363636,0.6521739130434783,0.5714285714285714,0.625,0.6521739130434783,0.6382978723404256,0.2240663900414939
AdaBoostClassifier_19_14,AdaBoostClassifier,19,14,0.6136363636363636,0.5217391304347826,0.7142857142857143,0.6666666666666666,0.5217391304347826,0.5853658536585366,0.2336065573770492
AdaBoostClassifier_20_14,AdaBoostClassifier,20,14,0.7727272727272727,0.8260869565217391,0.7142857142857143,0.76,0.8260869565217391,0.7916666666666667,0.5426195426195426
GradientBoostingClassifier_1_14,GradientBoostingClassifier,1,14,0.7272727272727273,0.6956521739130435,0.7619047619047619,0.7619047619047619,0.6956521739130435,0.7272727272727272,0.4556701030927836
GradientBoostingClassifier_2_14,GradientBoostingClassifier,2,14,0.5681818181818182,0.5652173913043478,0.5714285714285714,0.5909090909090909,0.5652173913043478,0.5777777777777778,0.13636363636363646
GradientBoostingClassifier_3_14,GradientBoostingClassifier,3,14,0.7272727272727273,0.8260869565217391,0.6190476190476191,0.7037037037037037,0.8260869565217391,0.76,0.4488517745302715
GradientBoostingClassifier_4_14,GradientBoostingClassifier,4,14,0.75,0.782608695652174,0.7142857142857143,0.75,0.782608695652174,0.7659574468085107,0.49792531120331956
GradientBoostingClassifier_5_14,GradientBoostingClassifier,5,14,0.6590909090909091,0.7391304347826086,0.5714285714285714,0.6538461538461539,0.7391304347826086,0.693877551020408,0.31249999999999994
GradientBoostingClassifier_6_14,GradientBoostingClassifier,6,14,0.7045454545454546,0.5652173913043478,0.8571428571428571,0.8125,0.5652173913043478,0.6666666666666667,0.416326530612245
GradientBoostingClassifier_7_14,GradientBoostingClassifier,7,14,0.5227272727272727,0.6086956521739131,0.42857142857142855,0.5384615384615384,0.6086956521739131,0.5714285714285715,0.037499999999999985
GradientBoostingClassifier_8_14,GradientBoostingClassifier,8,14,0.6590909090909091,0.6086956521739131,0.7142857142857143,0.7,0.6086956521739131,0.6511627906976744,0.32098765432098764
GradientBoostingClassifier_9_14,GradientBoostingClassifier,9,14,0.6136363636363636,0.6521739130434783,0.5714285714285714,0.625,0.6521739130434783,0.6382978723404256,0.2240663900414939
GradientBoostingClassifier_10_14,GradientBoostingClassifier,10,14,0.75,0.6956521739130435,0.8095238095238095,0.8,0.6956521739130435,0.7441860465116279,0.5020576131687243
GradientBoostingClassifier_11_14,GradientBoostingClassifier,11,14,0.6818181818181818,0.6086956521739131,0.7619047619047619,0.7368421052631579,0.6086956521739131,0.6666666666666666,0.3675564681724845
GradientBoostingClassifier_12_14,GradientBoostingClassifier,12,14,0.6363636363636364,0.7391304347826086,0.5238095238095238,0.6296296296296297,0.7391304347826086,0.68,0.26513569937369524
GradientBoostingClassifier_13_14,GradientBoostingClassifier,13,14,0.6590909090909091,0.6521739130434783,0.6666666666666666,0.6818181818181818,0.6521739130434783,0.6666666666666666,0.3181818181818181
GradientBoostingClassifier_14_14,GradientBoostingClassifier,14,14,0.7272727272727273,0.6956521739130435,0.7619047619047619,0.7619047619047619,0.6956521739130435,0.7272727272727272,0.4556701030927836
GradientBoostingClassifier_15_14,GradientBoostingClassifier,15,14,0.6363636363636364,0.6086956521739131,0.6666666666666666,0.6666666666666666,0.6086956521739131,0.6363636363636365,0.27422680412371137
GradientBoostingClassifier_16_14,GradientBoostingClassifier,16,14,0.6590909090909091,0.6956521739130435,0.6190476190476191,0.6666666666666666,0.6956521739130435,0.6808510638297872,0.31535269709543573
GradientBoostingClassifier_17_14,GradientBoostingClassifier,17,14,0.6136363636363636,0.6956521739130435,0.5238095238095238,0.6153846153846154,0.6956521739130435,0.6530612244897959,0.22083333333333338
GradientBoostingClassifier_18_14,GradientBoostingClassifier,18,14,0.6136363636363636,0.6521739130434783,0.5714285714285714,0.625,0.6521739130434783,0.6382978723404256,0.2240663900414939
GradientBoostingClassifier_19_14,GradientBoostingClassifier,19,14,0.6136363636363636,0.5652173913043478,0.6666666666666666,0.65,0.5652173913043478,0.6046511627906976,0.23045267489711943
GradientBoostingClassifier_20_14,GradientBoostingClassifier,20,14,0.75,0.8260869565217391,0.6666666666666666,0.7307692307692307,0.8260869565217391,0.7755102040816326,0.49583333333333335
ExtraTreesClassifier_1_14,ExtraTreesClassifier,1,14,0.7272727272727273,0.6521739130434783,0.8095238095238095,0.7894736842105263,0.6521739130434783,0.7142857142857143,0.457905544147844
ExtraTreesClassifier_2_14,ExtraTreesClassifier,2,14,0.6136363636363636,0.5217391304347826,0.7142857142857143,0.6666666666666666,0.5217391304347826,0.5853658536585366,0.2336065573770492
ExtraTreesClassifier_3_14,ExtraTreesClassifier,3,14,0.6818181818181818,0.782608695652174,0.5714285714285714,0.6666666666666666,0.782608695652174,0.72,0.3569937369519833
ExtraTreesClassifier_4_14,ExtraTreesClassifier,4,14,0.6590909090909091,0.6956521739130435,0.6190476190476191,0.6666666666666666,0.6956521739130435,0.6808510638297872,0.31535269709543573
ExtraTreesClassifier_5_14,ExtraTreesClassifier,5,14,0.7727272727272727,0.6086956521739131,0.9523809523809523,0.9333333333333333,0.6086956521739131,0.7368421052631579,0.5519348268839104
ExtraTreesClassifier_6_14,ExtraTreesClassifier,6,14,0.7727272727272727,0.782608695652174,0.7619047619047619,0.782608695652174,0.782608695652174,0.782608695652174,0.5445134575569358
ExtraTreesClassifier_7_14,ExtraTreesClassifier,7,14,0.5681818181818182,0.6086956521739131,0.5238095238095238,0.5833333333333334,0.6086956521739131,0.5957446808510638,0.1327800829875521
ExtraTreesClassifier_8_14,ExtraTreesClassifier,8,14,0.7272727272727273,0.6521739130434783,0.8095238095238095,0.7894736842105263,0.6521739130434783,0.7142857142857143,0.457905544147844
ExtraTreesClassifier_9_14,ExtraTreesClassifier,9,14,0.6363636363636364,0.6086956521739131,0.6666666666666666,0.6666666666666666,0.6086956521739131,0.6363636363636365,0.27422680412371137
ExtraTreesClassifier_10_14,ExtraTreesClassifier,10,14,0.8181818181818182,0.6956521739130435,0.9523809523809523,0.9411764705882353,0.6956521739130435,0.7999999999999999,0.6400817995910021
ExtraTreesClassifier_11_14,ExtraTreesClassifier,11,14,0.6590909090909091,0.6521739130434783,0.6666666666666666,0.6818181818181818,0.6521739130434783,0.6666666666666666,0.3181818181818181
ExtraTreesClassifier_12_14,ExtraTreesClassifier,12,14,0.75,0.6521739130434783,0.8571428571428571,0.8333333333333334,0.6521739130434783,0.7317073170731708,0.5040983606557377
ExtraTreesClassifier_13_14,ExtraTreesClassifier,13,14,0.7272727272727273,0.6956521739130435,0.7619047619047619,0.7619047619047619,0.6956521739130435,0.7272727272727272,0.4556701030927836
ExtraTreesClassifier_14_14,ExtraTreesClassifier,14,14,0.75,0.6956521739130435,0.8095238095238095,0.8,0.6956521739130435,0.7441860465116279,0.5020576131687243
ExtraTreesClassifier_15_14,ExtraTreesClassifier,15,14,0.7272727272727273,0.6086956521739131,0.8571428571428571,0.8235294117647058,0.6086956521739131,0.7,0.4601226993865031
ExtraTreesClassifier_16_14,ExtraTreesClassifier,16,14,0.6818181818181818,0.6086956521739131,0.7619047619047619,0.7368421052631579,0.6086956521739131,0.6666666666666666,0.3675564681724845
ExtraTreesClassifier_17_14,ExtraTreesClassifier,17,14,0.6363636363636364,0.6086956521739131,0.6666666666666666,0.6666666666666666,0.6086956521739131,0.6363636363636365,0.27422680412371137
ExtraTreesClassifier_18_14,ExtraTreesClassifier,18,14,0.6363636363636364,0.6956521739130435,0.5714285714285714,0.64,0.6956521739130435,0.6666666666666666,0.26819126819126815
ExtraTreesClassifier_19_14,ExtraTreesClassifier,19,14,0.7045454545454546,0.782608695652174,0.6190476190476191,0.6923076923076923,0.782608695652174,0.7346938775510203,0.4041666666666668
ExtraTreesClassifier_20_14,ExtraTreesClassifier,20,14,0.7272727272727273,0.7391304347826086,0.7142857142857143,0.7391304347826086,0.7391304347826086,0.7391304347826085,0.45341614906832306
RandomForestClassifier_1_15,RandomForestClassifier,1,15,0.6818181818181818,0.6086956521739131,0.7619047619047619,0.7368421052631579,0.6086956521739131,0.6666666666666666,0.3675564681724845
RandomForestClassifier_2_15,RandomForestClassifier,2,15,0.75,0.7391304347826086,0.7619047619047619,0.7727272727272727,0.7391304347826086,0.7555555555555555,0.5
RandomForestClassifier_3_15,RandomForestClassifier,3,15,0.7727272727272727,0.9130434782608695,0.6190476190476191,0.7241379310344828,0.9130434782608695,0.8076923076923076,0.5387840670859538
RandomForestClassifier_4_15,RandomForestClassifier,4,15,0.7272727272727273,0.7391304347826086,0.7142857142857143,0.7391304347826086,0.7391304347826086,0.7391304347826085,0.45341614906832306
RandomForestClassifier_5_15,RandomForestClassifier,5,15,0.7045454545454546,0.5652173913043478,0.8571428571428571,0.8125,0.5652173913043478,0.6666666666666667,0.416326530612245
RandomForestClassifier_6_15,RandomForestClassifier,6,15,0.7727272727272727,0.7391304347826086,0.8095238095238095,0.8095238095238095,0.7391304347826086,0.7727272727272727,0.5463917525773196
RandomForestClassifier_7_15,RandomForestClassifier,7,15,0.6590909090909091,0.7391304347826086,0.5714285714285714,0.6538461538461539,0.7391304347826086,0.693877551020408,0.31249999999999994
RandomForestClassifier_8_15,RandomForestClassifier,8,15,0.6818181818181818,0.6521739130434783,0.7142857142857143,0.7142857142857143,0.6521739130434783,0.6818181818181819,0.3649484536082474
RandomForestClassifier_9_15,RandomForestClassifier,9,15,0.6818181818181818,0.7391304347826086,0.6190476190476191,0.68,0.7391304347826086,0.7083333333333334,0.3596673596673595
RandomForestClassifier_10_15,RandomForestClassifier,10,15,0.6590909090909091,0.5652173913043478,0.7619047619047619,0.7222222222222222,0.5652173913043478,0.6341463414634146,0.3237704918032786
RandomForestClassifier_11_15,RandomForestClassifier,11,15,0.7272727272727273,0.782608695652174,0.6666666666666666,0.72,0.782608695652174,0.7499999999999999,0.45114345114345117
RandomForestClassifier_12_15,RandomForestClassifier,12,15,0.7045454545454546,0.7391304347826086,0.6666666666666666,0.7083333333333334,0.7391304347826086,0.723404255319149,0.40663900414937776
RandomForestClassifier_13_15,RandomForestClassifier,13,15,0.7954545454545454,0.6956521739130435,0.9047619047619048,0.8888888888888888,0.6956521739130435,0.7804878048780488,0.5942622950819672
RandomForestClassifier_14_15,RandomForestClassifier,14,15,0.7272727272727273,0.6521739130434783,0.8095238095238095,0.7894736842105263,0.6521739130434783,0.7142857142857143,0.457905544147844
RandomForestClassifier_15_15,RandomForestClassifier,15,15,0.7045454545454546,0.8260869565217391,0.5714285714285714,0.6785714285714286,0.8260869565217391,0.7450980392156864,0.40167364016736407
RandomForestClassifier_16_15,RandomForestClassifier,16,15,0.7272727272727273,0.6956521739130435,0.7619047619047619,0.7619047619047619,0.6956521739130435,0.7272727272727272,0.4556701030927836
RandomForestClassifier_17_15,RandomForestClassifier,17,15,0.7045454545454546,0.782608695652174,0.6190476190476191,0.6923076923076923,0.782608695652174,0.7346938775510203,0.4041666666666668
RandomForestClassifier_18_15,RandomForestClassifier,18,15,0.6818181818181818,0.7391304347826086,0.6190476190476191,0.68,0.7391304347826086,0.7083333333333334,0.3596673596673595
RandomForestClassifier_19_15,RandomForestClassifier,19,15,0.6136363636363636,0.5217391304347826,0.7142857142857143,0.6666666666666666,0.5217391304347826,0.5853658536585366,0.2336065573770492
RandomForestClassifier_20_15,RandomForestClassifier,20,15,0.7272727272727273,0.6956521739130435,0.7619047619047619,0.7619047619047619,0.6956521739130435,0.7272727272727272,0.4556701030927836
LogisticRegression_1_15,LogisticRegression,1,15,0.6136363636363636,0.6086956521739131,0.6190476190476191,0.6363636363636364,0.6086956521739131,0.6222222222222223,0.2272727272727273
LogisticRegression_2_15,LogisticRegression,2,15,0.6818181818181818,0.6521739130434783,0.7142857142857143,0.7142857142857143,0.6521739130434783,0.6818181818181819,0.3649484536082474
LogisticRegression_3_15,LogisticRegression,3,15,0.7272727272727273,0.782608695652174,0.6666666666666666,0.72,0.782608695652174,0.7499999999999999,0.45114345114345117
LogisticRegression_4_15,LogisticRegression,4,15,0.5681818181818182,0.6956521739130435,0.42857142857142855,0.5714285714285714,0.6956521739130435,0.6274509803921569,0.1255230125523013
LogisticRegression_5_15,LogisticRegression,5,15,0.7045454545454546,0.6521739130434783,0.7619047619047619,0.75,0.6521739130434783,0.6976744186046512,0.4115226337448561
LogisticRegression_6_15,LogisticRegression,6,15,0.7272727272727273,0.6521739130434783,0.8095238095238095,0.7894736842105263,0.6521739130434783,0.7142857142857143,0.457905544147844
LogisticRegression_7_15,LogisticRegression,7,15,0.6363636363636364,0.7391304347826086,0.5238095238095238,0.6296296296296297,0.7391304347826086,0.68,0.26513569937369524
LogisticRegression_8_15,LogisticRegression,8,15,0.75,0.6956521739130435,0.8095238095238095,0.8,0.6956521739130435,0.7441860465116279,0.5020576131687243
LogisticRegression_9_15,LogisticRegression,9,15,0.75,0.7391304347826086,0.7619047619047619,0.7727272727272727,0.7391304347826086,0.7555555555555555,0.5
LogisticRegression_10_15,LogisticRegression,10,15,0.6136363636363636,0.5217391304347826,0.7142857142857143,0.6666666666666666,0.5217391304347826,0.5853658536585366,0.2336065573770492
LogisticRegression_11_15,LogisticRegression,11,15,0.7727272727272727,0.782608695652174,0.7619047619047619,0.782608695652174,0.782608695652174,0.782608695652174,0.5445134575569358
LogisticRegression_12_15,LogisticRegression,12,15,0.7727272727272727,0.6956521739130435,0.8571428571428571,0.8421052631578947,0.6956521739130435,0.761904761904762,0.5482546201232033
LogisticRegression_13_15,LogisticRegression,13,15,0.6136363636363636,0.6956521739130435,0.5238095238095238,0.6153846153846154,0.6956521739130435,0.6530612244897959,0.22083333333333338
LogisticRegression_14_15,LogisticRegression,14,15,0.6590909090909091,0.5652173913043478,0.7619047619047619,0.7222222222222222,0.5652173913043478,0.6341463414634146,0.3237704918032786
LogisticRegression_15_15,LogisticRegression,15,15,0.75,0.782608695652174,0.7142857142857143,0.75,0.782608695652174,0.7659574468085107,0.49792531120331956
LogisticRegression_16_15,LogisticRegression,16,15,0.75,0.8260869565217391,0.6666666666666666,0.7307692307692307,0.8260869565217391,0.7755102040816326,0.49583333333333335
LogisticRegression_17_15,LogisticRegression,17,15,0.6590909090909091,0.6956521739130435,0.6190476190476191,0.6666666666666666,0.6956521739130435,0.6808510638297872,0.31535269709543573
LogisticRegression_18_15,LogisticRegression,18,15,0.5681818181818182,0.6086956521739131,0.5238095238095238,0.5833333333333334,0.6086956521739131,0.5957446808510638,0.1327800829875521
LogisticRegression_19_15,LogisticRegression,19,15,0.6363636363636364,0.6521739130434783,0.6190476190476191,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.27122153209109734
LogisticRegression_20_15,LogisticRegression,20,15,0.5681818181818182,0.782608695652174,0.3333333333333333,0.5625,0.782608695652174,0.6545454545454547,0.11814345991561188
KNeighborsClassifier_1_15,KNeighborsClassifier,1,15,0.6363636363636364,0.4782608695652174,0.8095238095238095,0.7333333333333333,0.4782608695652174,0.5789473684210527,0.2830957230142566
KNeighborsClassifier_2_15,KNeighborsClassifier,2,15,0.7045454545454546,0.5652173913043478,0.8571428571428571,0.8125,0.5652173913043478,0.6666666666666667,0.416326530612245
