name_model,classifier,run,accuracy,sensitivity,specificity,precision,recall,f1,kappa
single_RandomForestClassifier_task_specific_run1,RandomForestClassifier,1,0.8181818181818182,0.782608695652174,0.8571428571428571,0.8571428571428571,0.782608695652174,0.8181818181818182,0.6371134020618558
single_LogisticRegression_task_specific_run1,LogisticRegression,1,0.8636363636363636,0.8695652173913043,0.8571428571428571,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.7267080745341615
single_KNeighborsClassifier_task_specific_run1,KNeighborsClassifier,1,0.7272727272727273,0.5217391304347826,0.9523809523809523,0.9230769230769231,0.5217391304347826,0.6666666666666667,0.46450304259634884
single_LinearDiscriminantAnalysis_task_specific_run1,LinearDiscriminantAnalysis,1,0.8181818181818182,0.7391304347826086,0.9047619047619048,0.8947368421052632,0.7391304347826086,0.8095238095238095,0.6386036960985627
single_GaussianNB_task_specific_run1,GaussianNB,1,0.7727272727272727,0.5652173913043478,1.0,1.0,0.5652173913043478,0.7222222222222222,0.5537525354969574
single_SVC_task_specific_run1,SVC,1,0.8409090909090909,0.6956521739130435,1.0,1.0,0.6956521739130435,0.8205128205128205,0.6857142857142858
single_DecisionTreeClassifier_task_specific_run1,DecisionTreeClassifier,1,0.8409090909090909,0.782608695652174,0.9047619047619048,0.9,0.782608695652174,0.8372093023255814,0.683127572016461
single_MLPClassifier_task_specific_run1,MLPClassifier,1,0.8181818181818182,0.782608695652174,0.8571428571428571,0.8571428571428571,0.782608695652174,0.8181818181818182,0.6371134020618558
single_ExtraTreesClassifier_task_specific_run1,ExtraTreesClassifier,1,0.8181818181818182,0.782608695652174,0.8571428571428571,0.8571428571428571,0.782608695652174,0.8181818181818182,0.6371134020618558
single_AdaBoostClassifier_task_specific_run1,AdaBoostClassifier,1,0.8636363636363636,0.7391304347826086,1.0,1.0,0.7391304347826086,0.85,0.7300613496932515
single_GradientBoostingClassifier_task_specific_run1,GradientBoostingClassifier,1,0.8409090909090909,0.7391304347826086,0.9523809523809523,0.9444444444444444,0.7391304347826086,0.8292682926829269,0.6844262295081968
single_XGBClassifier_task_specific_run1,XGBClassifier,1,0.8409090909090909,0.8260869565217391,0.8571428571428571,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.6818181818181819
single_RandomForestClassifier_task_specific_run2,RandomForestClassifier,2,0.8863636363636364,0.8695652173913043,0.9047619047619048,0.9090909090909091,0.8695652173913043,0.888888888888889,0.7727272727272727
single_LogisticRegression_task_specific_run2,LogisticRegression,2,0.8409090909090909,0.7391304347826086,0.9523809523809523,0.9444444444444444,0.7391304347826086,0.8292682926829269,0.6844262295081968
single_KNeighborsClassifier_task_specific_run2,KNeighborsClassifier,2,0.75,0.5652173913043478,0.9523809523809523,0.9285714285714286,0.5652173913043478,0.7027027027027025,0.5081300813008129
single_LinearDiscriminantAnalysis_task_specific_run2,LinearDiscriminantAnalysis,2,0.7727272727272727,0.5652173913043478,1.0,1.0,0.5652173913043478,0.7222222222222222,0.5537525354969574
single_GaussianNB_task_specific_run2,GaussianNB,2,0.7045454545454546,0.43478260869565216,1.0,1.0,0.43478260869565216,0.6060606060606061,0.42338709677419356
single_SVC_task_specific_run2,SVC,2,0.7272727272727273,0.5217391304347826,0.9523809523809523,0.9230769230769231,0.5217391304347826,0.6666666666666667,0.46450304259634884
single_DecisionTreeClassifier_task_specific_run2,DecisionTreeClassifier,2,0.75,0.5217391304347826,1.0,1.0,0.5217391304347826,0.6857142857142856,0.5101214574898786
single_MLPClassifier_task_specific_run2,MLPClassifier,2,0.7954545454545454,0.6521739130434783,0.9523809523809523,0.9375,0.6521739130434783,0.7692307692307693,0.5959183673469387
single_ExtraTreesClassifier_task_specific_run2,ExtraTreesClassifier,2,0.8636363636363636,0.782608695652174,0.9523809523809523,0.9473684210526315,0.782608695652174,0.8571428571428571,0.728952772073922
single_AdaBoostClassifier_task_specific_run2,AdaBoostClassifier,2,0.9318181818181818,0.9130434782608695,0.9523809523809523,0.9545454545454546,0.9130434782608695,0.9333333333333332,0.8636363636363635
single_GradientBoostingClassifier_task_specific_run2,GradientBoostingClassifier,2,0.8181818181818182,0.782608695652174,0.8571428571428571,0.8571428571428571,0.782608695652174,0.8181818181818182,0.6371134020618558
single_XGBClassifier_task_specific_run2,XGBClassifier,2,0.8409090909090909,0.8260869565217391,0.8571428571428571,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.6818181818181819
single_RandomForestClassifier_task_specific_run3,RandomForestClassifier,3,0.9090909090909091,0.8695652173913043,0.9523809523809523,0.9523809523809523,0.8695652173913043,0.909090909090909,0.8185567010309279
